cr_id,filename,page_num,page_classification,dropbox_path,doccloud_url
1050191,LOG_1050191.pdf,13,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033881-log_1050191pdf
1050198,LOG_1050198.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035192-log_1050198pdf
1050198,LOG_1050198.pdf,42,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035192-log_1050198pdf
1050198,LOG_1050198.pdf,43,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035192-log_1050198pdf
1050198,LOG_1050198.pdf,44,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035192-log_1050198pdf
1050203,CPD 0034866.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20029641-cpd-0034866pdf
1050224,LOG_1050224.pdf,21,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035504-log_1050224pdf
1050239,LOG_1050239.pdf,18,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048001-log_1050239pdf
1050255,LOG_1050255.pdf,48,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20041773-log_1050255pdf
1050295,LOG_1050295.pdf,22,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049990-log_1050295pdf
1050316,CPD 0023027.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20030927-cpd-0023027pdf
1050322,CPD 0035341.pdf,1,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20032008-cpd-0035341pdf
1050322,CPD 0035346.pdf,4,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044320-cpd-0035346pdf
1050322,CPD 0035346.pdf,5,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044320-cpd-0035346pdf
1050322,CPD 0035346.pdf,6,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044320-cpd-0035346pdf
1050325,CPD 0023061.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034206-cpd-0023061pdf
1050330,LOG_1050330.pdf,43,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033209-log_1050330pdf
1050330,LOG_1050330.pdf,45,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033209-log_1050330pdf
1050341,LOG_1050341.pdf,42,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035309-log_1050341pdf
1050341,LOG_1050341.pdf,43,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035309-log_1050341pdf
1050360,LOG_1050360.pdf,21,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035600-log_1050360pdf
1050362,LOG_1050362.pdf,32,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033475-log_1050362pdf
1050392,CPD 0035535.pdf,1,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20045718-cpd-0035535pdf
1050393,LOG_1050393.pdf,20,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050762-log_1050393pdf
1050393,LOG_1050393.pdf,21,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050762-log_1050393pdf
1050393,LOG_1050393.pdf,22,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050762-log_1050393pdf
1050414,LOG_1050414.pdf,62,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033741-log_1050414pdf
1050414,LOG_1050414.pdf,64,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033741-log_1050414pdf
1050414,LOG_1050414.pdf,67,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033741-log_1050414pdf
1050414,LOG_1050414.pdf,69,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033741-log_1050414pdf
1050421,LOG_1050421.pdf,74,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052783-log_1050421pdf
1050421,LOG_1050421.pdf,76,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052783-log_1050421pdf
1050421,LOG_1050421.pdf,77,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052783-log_1050421pdf
1050421,LOG_1050421.pdf,78,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20052783-log_1050421pdf
1050433,LOG_1050433.pdf,17,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032964-log_1050433pdf
1050433,LOG_1050433.pdf,19,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032964-log_1050433pdf
1050439,LOG_1050439.pdf,17,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050071-log_1050439pdf
1050444,LOG_1050444.pdf,41,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034450-log_1050444pdf
1050447,LOG_1050447.pdf,48,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035666-log_1050447pdf
1050449,LOG_1050449.pdf,30,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047637-log_1050449pdf
1050466,CPD 0023375.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034859-cpd-0023375pdf
1050496,LOG_1050496.pdf,6,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050496,LOG_1050496.pdf,8,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050496,LOG_1050496.pdf,9,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050496,LOG_1050496.pdf,10,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050496,LOG_1050496.pdf,12,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050496,LOG_1050496.pdf,14,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050496,LOG_1050496.pdf,15,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050496,LOG_1050496.pdf,16,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050496,LOG_1050496.pdf,17,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050735-log_1050496pdf
1050502,CPD 0023481.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20050166-cpd-0023481pdf
1050504,CPD 0023500.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048975-cpd-0023500pdf
1050511,LOG_1050511.pdf,21,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033766-log_1050511pdf
1050527,LOG_1050527.pdf,22,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032968-log_1050527pdf
1050532,CPD 0023572.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20047294-cpd-0023572pdf
1050547,LOG_1050547.pdf,24,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20041898-log_1050547pdf
1050548,CPD 0035934.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20042298-cpd-0035934pdf
1050548,CPD 0035934.pdf,3,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20042298-cpd-0035934pdf
1050548,CPD 0035934.pdf,5,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20042298-cpd-0035934pdf
1050550,LOG_1050550.pdf,9,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049075-log_1050550pdf
1050550,LOG_1050550.pdf,12,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049075-log_1050550pdf
1050564,LOG_1050564.pdf,50,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050436-log_1050564pdf
1050599,LOG_1050599.pdf,38,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049924-log_1050599pdf
1050600,LOG_1050600.pdf,19,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047140-log_1050600pdf
1050604,LOG_1050604.pdf,32,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032928-log_1050604pdf
1050621,LOG_1050621.pdf,51,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034507-log_1050621pdf
1050621,LOG_1050621.pdf,52,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034507-log_1050621pdf
1050636,CPD 0023861.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20030156-cpd-0023861pdf
1050636,CPD 0023865.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048354-cpd-0023865pdf
1050671,LOG_1050671.pdf,69,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20034782-log_1050671pdf
1050685,LOG_1050685.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048459-log_1050685pdf
1050687,CPD 0036258.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040389-cpd-0036258pdf
1050689,LOG_1050689.pdf,13,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034271-log_1050689pdf
1050689,LOG_1050689.pdf,15,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034271-log_1050689pdf
1050694,LOG_1050694.pdf,33,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035390-log_1050694pdf
1050717,CPD 0024472.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20033259-cpd-0024472pdf
1050766,LOG_1050766.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033585-log_1050766pdf
1050766,LOG_1050766.pdf,42,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033585-log_1050766pdf
1050766,LOG_1050766.pdf,43,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033585-log_1050766pdf
1050766,LOG_1050766.pdf,44,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033585-log_1050766pdf
1050766,LOG_1050766.pdf,45,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033585-log_1050766pdf
1050774,CPD 0024626.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046787-cpd-0024626pdf
1050774,CPD 0024626.pdf,4,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046787-cpd-0024626pdf
1050782,LOG_1050782.pdf,23,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049656-log_1050782pdf
1050786,LOG_1050786.pdf,34,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032787-log_1050786pdf
1050787,LOG_1050787.pdf,26,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033788-log_1050787pdf
1050787,LOG_1050787.pdf,28,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033788-log_1050787pdf
1050787,LOG_1050787.pdf,30,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033788-log_1050787pdf
1050787,LOG_1050787.pdf,32,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033788-log_1050787pdf
1050787,LOG_1050787.pdf,35,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033788-log_1050787pdf
1050796,CPD 0024733.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048137-cpd-0024733pdf
1050830,CPD 0024860.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20033285-cpd-0024860pdf
1050863,CPD 0036705.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20032444-cpd-0036705pdf
1050887,LOG_1050887.pdf,43,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048296-log_1050887pdf
1050887,LOG_1050887.pdf,47,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048296-log_1050887pdf
1050940,LOG_1050940.pdf,22,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048404-log_1050940pdf
1050941,LOG_1050941.pdf,74,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033759-log_1050941pdf
1050960,LOG_1050960.pdf,32,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20051045-log_1050960pdf
1051001,LOG_1051001.pdf,98,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034290-log_1051001pdf
1051009,LOG_1051009.pdf,17,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033974-log_1051009pdf
1051009,LOG_1051009.pdf,19,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033974-log_1051009pdf
1051009,LOG_1051009.pdf,20,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033974-log_1051009pdf
1051022,LOG_1051022.pdf,23,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033610-log_1051022pdf
1051022,LOG_1051022.pdf,24,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033610-log_1051022pdf
1051022,LOG_1051022.pdf,25,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033610-log_1051022pdf
1051030,LOG_1051030.pdf,27,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049682-log_1051030pdf
1051030,LOG_1051030.pdf,28,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049682-log_1051030pdf
1051033,LOG_1051033.pdf,35,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048792-log_1051033pdf
1051034,LOG_1051034.pdf,13,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035692-log_1051034pdf
1051038,CPD 0025514.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20047739-cpd-0025514pdf
1051038,CPD 0025541.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20050518-cpd-0025541pdf
1051038,CPD 0025541.pdf,5,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20050518-cpd-0025541pdf
1051038,CPD 0025541.pdf,6,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20050518-cpd-0025541pdf
1051038,CPD 0025541.pdf,7,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20050518-cpd-0025541pdf
1051058,CPD 0025724.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046571-cpd-0025724pdf
1051065,CPD 0025784.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048573-cpd-0025784pdf
1051066,CPD 0025809.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20032838-cpd-0025809pdf
1051080,LOG_1051080.pdf,26,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034984-log_1051080pdf
1051080,LOG_1051080.pdf,27,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034984-log_1051080pdf
1051080,LOG_1051080.pdf,28,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034984-log_1051080pdf
1051081,LOG_1051081.pdf,36,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047370-log_1051081pdf
1051081,LOG_1051081.pdf,38,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047370-log_1051081pdf
1051081,LOG_1051081.pdf,39,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047370-log_1051081pdf
1051081,LOG_1051081.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047370-log_1051081pdf
1051081,LOG_1051081.pdf,41,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047370-log_1051081pdf
1051081,LOG_1051081.pdf,42,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047370-log_1051081pdf
1051081,LOG_1051081.pdf,43,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047370-log_1051081pdf
1051091,LOG_1051091.pdf,19,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035443-log_1051091pdf
1051096,LOG_1051096.pdf,18,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050068-log_1051096pdf
1051096,LOG_1051096.pdf,19,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050068-log_1051096pdf
1051117,LOG_1051117.pdf,45,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051117,LOG_1051117.pdf,46,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051117,LOG_1051117.pdf,47,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051117,LOG_1051117.pdf,48,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051117,LOG_1051117.pdf,49,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051117,LOG_1051117.pdf,50,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051117,LOG_1051117.pdf,51,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051117,LOG_1051117.pdf,52,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051117,LOG_1051117.pdf,53,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034117-log_1051117pdf
1051123,LOG_1051123.pdf,16,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048668-log_1051123pdf
1051140,LOG_1051140.pdf,18,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034522-log_1051140pdf
1051154,CPD 0026045.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20047462-cpd-0026045pdf
1051177,LOG_1051177.pdf,36,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035528-log_1051177pdf
1051219,LOG_1051219.pdf,28,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033442-log_1051219pdf
1051270,LOG_1051270.pdf,31,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20041794-log_1051270pdf
1051285,CPD 0037659.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040494-cpd-0037659pdf
1051289,LOG_1051289.pdf,19,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035142-log_1051289pdf
1051313,LOG_1051313.pdf,26,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050286-log_1051313pdf
1051339,CPD 0026754.pdf,4,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20048906-cpd-0026754pdf
1051362,LOG_1051362.pdf,19,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050318-log_1051362pdf
1051363,LOG_1051363.pdf,62,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,64,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,66,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,68,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,69,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,70,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,72,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,74,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,75,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051363,LOG_1051363.pdf,76,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035138-log_1051363pdf
1051366,LOG_1051366.pdf,14,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033844-log_1051366pdf
1051368,LOG_1051368.pdf,69,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035804-log_1051368pdf
1051369,LOG_1051369.pdf,18,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032745-log_1051369pdf
1051379,CPD 0026938.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20041826-cpd-0026938pdf
1051392,CPD 0027097.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046733-cpd-0027097pdf
